fighter_id,name,nickname,height_feet,height_inches,weight,reach,stance,dob
5331b25a60417ffb,Anthony Rocco Martin,,6.0,0.0,170.0,73,Orthodox,1989-12-11
76ee3d666c648f6b,Charles Byrd,Kid Dynamite,5.0,10.0,185.0,73,Orthodox,1983-10-11
b102c26727306ab6,Jussier Formiga,,5.0,5.0,125.0,67,Orthodox,1985-04-14
e5c9de15bb58b1c6,Evan Dunham,,5.0,10.0,155.0,70,Southpaw,1981-12-18
7279654c7674cd24,Klidson Abreu,White Bear,6.0,0.0,205.0,74,Orthodox,1992-12-24
a4de54ea806fb525,Ray Borg,The Tazmexican Devil,5.0,4.0,135.0,63,Orthodox,1993-08-04
e2ccd9a9ace60de7,Aleksei Kunchenko,,5.0,8.0,170.0,70,Orthodox,1984-05-02
be0b310a12eb80b4,Enrique Barzola,El Fuerte,5.0,7.0,145.0,70,Orthodox,1989-04-28
f77c68bb4be8516d,Yoel Romero,Soldier of God,6.0,0.0,185.0,73,Southpaw,1977-04-30
88d7b6d8230e1f3f,Saparbeg Safarov,,6.0,1.0,185.0,78,Orthodox,1986-10-14
002ca196477ce572,Gabriel Silva,,5.0,6.0,135.0,71,Orthodox,1994-08-26
326f94d6cfb1bf25,Ben Sosoli,Combat Wombat,6.0,0.0,265.0,72,Southpaw,1989-12-10
31d7446b184e3305,Magomed Mustafaev,The Sniper,5.0,8.0,155.0,71,Orthodox,1988-08-02
103b06d8707895a9,Emil Meek,Valhalla,5.0,11.0,170.0,74,Switch,1988-08-20
8fc9ae9c7527dfcb,Callan Potter,The Rockstar,6.0,0.0,170.0,72,Orthodox,1984-06-09
5e4eec08896c9423,Corey Anderson,Overtime,6.0,3.0,205.0,79,Orthodox,1989-09-22
83b00f7597e5ac83,Juan Adams,The Kraken,6.0,5.0,265.0,80,Orthodox,1992-01-16
025f0b1b58fbad01,Darko Stosic,,6.0,0.0,205.0,76,Orthodox,1992-02-09
31bbd39c0a075d4e,Pingyuan Liu,,5.0,6.0,135.0,72,Orthodox,1993-02-13
192520689012c7e4,Suman Mokhtarian,,5.0,8.0,145.0,72,Orthodox,1992-06-13
98a6b2361045898f,Dong Hyun Ma,Maestro,5.0,11.0,155.0,70,Orthodox,1988-09-09
78114b7199cef90c,Urijah Faber,The California Kid,5.0,6.0,135.0,67,Orthodox,1979-05-14
484acc7b0f856ce9,Ben Saunders,Killa B,6.0,2.0,170.0,77,Orthodox,1983-04-13
fbf0537e420e698e,Daniel Teymur,Kid Dynamite,5.0,5.0,145.0,69,Orthodox,1988-02-03
31ee470ef5dc8d7f,Thiago Alves,Pitbull,5.0,9.0,170.0,70,Orthodox,1983-10-03
f797f0c57a83353e,Trevor Smith,Hot Sauce,6.0,3.0,185.0,75,Orthodox,1981-01-05
1bcaac2d99b90fce,Sergio Moraes,The Panther,6.0,0.0,170.0,72,Orthodox,1982-07-23
2c99576fefe53c7c,Renan Barao,The Baron,5.0,6.0,145.0,70,Orthodox,1987-01-31
e0f959f65d0406b4,Isabela de Padua,Belinha,5.0,3.0,125.0,64,Orthodox,1991-09-04
87aa9fb63d6b51a1,Zabit Magomedsharipov,,6.0,1.0,145.0,73,Orthodox,1991-03-01
9b7694d064a8a0ad,Rustam Khabilov,Tiger,5.0,8.0,155.0,73,Orthodox,1986-11-04
d3fa5c5955397532,Grigory Popov,,5.0,7.0,135.0,68,Switch,1984-04-18
1ddb480b601cefb1,Chance Rencountre,Black Eagle,6.0,2.0,170.0,75,Southpaw,1986-12-31
0b31f87be71ebbb1,Ben Askren,Funky,5.0,11.0,170.0,73,Orthodox,1984-07-18
31a13532e724ca2b,Stevie Ray,Braveheart,5.0,10.0,155.0,70,Southpaw,1990-03-25
c17041f1bb5768d8,Alex White,The Spartan,6.0,0.0,155.0,71,Southpaw,1988-10-22
e76d9f656ceb82ab,Aleksandra Albu,Stitch,5.0,2.0,115.0,63,Orthodox,1990-07-14
3bad7ef643840f67,Joe Lauzon,,5.0,10.0,155.0,71,Orthodox,1984-05-22
2dc1bc1a02961656,Manny Bermudez,The Bermudez Triangle,5.0,10.0,145.0,71,Orthodox,1994-07-16
c5af5750e8bae4f0,Kyle Bochniak,Killer B,5.0,7.0,145.0,70,Orthodox,1987-02-05
98e946879ba20c0f,Boston Salmon,Boom Boom,5.0,9.0,135.0,69,Southpaw,1990-11-20
f86cb5f25d545e0e,Daniel Spitz,,6.0,7.0,245.0,82,Orthodox,1990-07-31
6256b2b1562cb8e1,James Vick,The Texecutioner,6.0,3.0,155.0,76,Orthodox,1987-02-23
e7f51d9f9e9259e7,Thomas Gifford,The Young Lion,6.0,1.0,155.0,75,Orthodox,1992-07-26
c487223b0289bda9,Hector Aldana,,5.0,11.0,170.0,72,Orthodox,1988-08-17
f923e012414c883e,Lauren Mueller,Princess Tiger,5.0,5.0,125.0,67,Orthodox,1991-11-15
4c288a2b250bb576,Luke Jumeau,The Jedi,5.0,11.0,170.0,72,Orthodox,1988-02-12
1fc64507a0cb38cf,Rostem Akman,,5.0,10.0,170.0,72,Switch,1991-12-19
6e7506127408aa9e,Nadia Kassem,,5.0,5.0,125.0,66,Southpaw,1995-11-15
c3f6db17cea09ca7,Danilo Belluardo,Caterpillar,6.0,0.0,155.0,74,Southpaw,1994-07-21
aec185309b4843d0,Siyar Bahadurzada,The Great,5.0,11.0,170.0,73,Orthodox,1984-04-17
f97c5433c77522d3,Nohelin Hernandez,Suave,5.0,10.0,135.0,71,Orthodox,1994-03-01
9c44f290f5726d95,Martin Bravo,El Toro,5.0,8.0,145.0,71,Southpaw,1993-09-21
225def29ecfe0fc1,Carlos Huachin,Perro Malo,5.0,4.0,135.0,67,Southpaw,1996-06-04
edd02825c29028fe,Marco Polo Reyes,,5.0,11.0,155.0,71,Orthodox,1984-11-07
de75d1c45a39e221,Sergio Pettis,,5.0,6.0,125.0,69,Orthodox,1993-08-18
72e5e5a6edfa8223,Marcos Mariano,Dhalsim,6.0,1.0,155.0,76,Switch,1986-10-12
bda04c573563cc2e,Todd Duffee,,6.0,3.0,260.0,78,Orthodox,1985-12-06
35e1f9984ed64206,Ryan MacDonald,Main Event,5.0,11.0,135.0,71,Switch,1993-03-18
873626e5547b5235,Kyle Prepolec,,5.0,10.0,170.0,70,Southpaw,1989-08-30
8f5c8850b2484173,Mairbek Taisumov,Beckan,5.0,9.0,155.0,73,Orthodox,1988-08-08
8f4eeaf7a0df7c1a,Teemu Packalen,Pacu,6.0,1.0,155.0,75,Orthodox,1987-05-22
49858bf46dabf6fb,Nordine Taleb,,6.0,1.0,170.0,74,Orthodox,1981-06-10
68c7ad953455c73f,Don Madge,Magic Man,6.0,0.0,155.0,72,Southpaw,1990-11-12
714e1e0681ddb703,Derrick Krantz,D-Rock,5.0,10.0,170.0,72,Orthodox,1988-01-13
d0e50a3d1b250708,Andre Soukhamthath,The Asian Sensation,5.0,9.0,135.0,70,Orthodox,1988-10-23
411539901068522f,Jodie Esquibel,,5.0,1.0,115.0,64,Orthodox,1986-05-07
51a0c09cbe9b8472,Liz Carmouche,Girlrilla,5.0,6.0,125.0,66,Orthodox,1984-02-19
2c2caf2f2bab9df5,Humberto Bandenay,,5.0,11.0,145.0,71,Southpaw,1994-09-04
d76ad9a08c4408ff,Bobby Moffett,The Wolfman,5.0,10.0,145.0,73,Orthodox,1990-06-01
cbf1c7ba5408a66f,Salim Touahri,Grizzly,5.0,10.0,170.0,72,Orthodox,1989-09-28
634bb0de2eb043b4,Cristiane Justino,Cyborg,5.0,8.0,145.0,68,Orthodox,1985-07-09
55ee431411ccf07a,Olivier Aubin-Mercier,The Canadian Gangster,5.0,9.0,155.0,70,Southpaw,1989-02-23
3fa7688bfe48a493,Yoshinori Horie,,5.0,8.0,145.0,70,Orthodox,1995-05-10
1641ef250e9de19b,Sarah Frota,A Treta,5.0,6.0,125.0,69,Southpaw,1987-04-14
99bd87a300079ed9,Erik Koch,Phoenix,5.0,10.0,170.0,71,Southpaw,1988-10-04
bb61823f76361297,Kyle Stewart,Gunz Up,6.0,0.0,170.0,76,Orthodox,1989-01-31
7c9c6a884be167fe,Jin Soo Son,,5.0,6.0,135.0,69,Orthodox,1993-04-01
dbc17725b887860a,Cezar Ferreira,Mutante,6.0,1.0,185.0,78,Southpaw,1985-02-15
0d62719b1dcf7c40,Sheymon Moraes,,5.0,8.0,145.0,72,Orthodox,1990-10-11
1de9ad94de18eeaf,Nicco Montano,,5.0,5.0,135.0,65,Southpaw,1988-12-16
aa5b4eff51bdc7d1,Gilbert Melendez,El Nino,5.0,9.0,145.0,73,Orthodox,1982-04-12
66e98b3bb5fc5250,Dan Moret,The Hitman,6.0,0.0,155.0,73,Southpaw,1986-11-21
c482c8605455a213,Junior Albini,Baby,6.0,3.0,264.0,74,Orthodox,1991-03-15
a851c35f58199231,Syuri Kondo,,5.0,4.0,115.0,66,Orthodox,1989-02-08
a9d6e047ce48ab63,Allen Crowder,Pretty Boy,6.0,3.0,245.0,76,Orthodox,1989-11-08
b9664eae2ac75262,Eric Spicely,Zebrinha,6.0,1.0,185.0,73,Orthodox,1986-09-29
1e1dbd1cc5a7469e,Jimi Manuwa,Poster Boy,6.0,1.0,205.0,79,Orthodox,1980-02-18
6e0e977beb909837,Sung Bin Jo,Korean Falcon,6.0,0.0,145.0,72,Orthodox,1992-07-17
b12a1d19ee383b7c,Tonya Evinger,Triple Threat,5.0,7.0,135.0,70,Orthodox,1981-06-04
2816ced060a21be3,Nick Hein,Sergeant,5.0,6.0,155.0,66,Southpaw,1984-04-24
d6ead04919a894b1,Duda Santana,Cowboyzinha,5.0,7.0,145.0,73,Orthodox,1996-01-10
f046d724d2a84ac5,Desmond Green,The Predator,5.0,10.0,155.0,73,Southpaw,1989-10-11
e51e5cb722bd47a8,Patrick Cummins,Durkin,6.0,2.0,205.0,76,Orthodox,1980-11-16
73c7cfa551289285,BJ Penn,The Prodigy,5.0,9.0,155.0,70,Orthodox,1978-12-13
5b2325cd70dbe2ea,Talita Bernardo,,5.0,4.0,135.0,68,Orthodox,1987-03-04
34f88592c0ab7a54,Elias Theodorou,The Spartan,6.0,1.0,185.0,75,Orthodox,1988-05-31
7e511f8d842a109d,Arjan Bhullar,,6.0,1.0,245.0,75,Orthodox,1986-05-13
b8592b4a383696cd,Mitch Gagnon,,5.0,5.0,135.0,65,Southpaw,1984-10-10
75afb06215a07341,Dmitrii Smoliakov,The Lifeguard,6.0,2.0,253.0,74,Switch,1982-08-05
c268b2cfebccf652,John Lineker,Hands of Stone,5.0,3.0,135.0,67,Orthodox,1990-06-12
e45cfa47f504033a,Jason Gonzalez,Nicoya,6.0,2.0,155.0,74,Southpaw,1990-02-28
ac29d508d78384c9,Marcelo Golm,,6.0,3.0,249.0,75,Orthodox,1992-09-15
e70de1859b7ee78e,Sultan Aliev,,5.0,11.0,170.0,74,Orthodox,1984-09-17
65ddc8a9ac4e8531,Keita Nakamura,K-Taro,5.0,11.0,170.0,73,Southpaw,1984-05-22
5aedf14771ca82d2,Wilson Reis,,5.0,4.0,125.0,65,Southpaw,1985-01-06
f1928a52590c5532,Curtis Millender,Curtious,6.0,2.0,170.0,76,Orthodox,1987-12-01
d2c55d1d2e67773b,David Branch,,6.0,1.0,185.0,78,Orthodox,1981-09-26
8f382b3baa954d2a,Jessica Aguilar,Jag,5.0,3.0,115.0,63,Orthodox,1982-05-08
4f732e58ed907eff,Ross Pearson,The Real Deal,5.0,8.0,155.0,69,Orthodox,1984-09-26
ce1e867808ef5fce,Justin Willis,Big Pretty,6.0,1.0,264.0,78,Southpaw,1987-07-19
25af5e832f17b474,Jesus Pinedo,El Mudo,5.0,10.0,155.0,,Southpaw,1996-06-22
a0c64f272b65d441,Eric Shelton,Showtime,5.0,6.0,125.0,68,Orthodox,1991-02-02
c07efc18b231f170,Jordan Rinaldi,All Day,5.0,10.0,145.0,72,Orthodox,1987-09-25
c80095f6092271a7,Tim Boetsch,The Barbarian,6.0,0.0,185.0,74,Orthodox,1981-01-28
47cd337b86b1af92,Zak Ottow,The Barbarian,5.0,11.0,170.0,72,Orthodox,1986-12-22
198994b47f395af0,Carlo Pedersoli Jr.,Semento,5.0,11.0,170.0,75,Southpaw,1993-06-08
0ff11cc094e887bc,Cain Velasquez,,6.0,1.0,240.0,77,Orthodox,1982-07-28
08e908ed6d18d6a0,Myles Jury,Fury,5.0,10.0,145.0,73,Orthodox,1988-10-31
bf0e700106d00e55,Austin Arnett,,6.0,0.0,145.0,72,Orthodox,1991-10-22
88cd34d836b4ebcd,Teruto Ishihara,Yashabo,5.0,7.0,135.0,69,Southpaw,1991-07-23
2296125b6c362355,Wulijiburen,Beast Master,5.0,9.0,135.0,69,Orthodox,1989-03-01
2747c60e42d9d75f,David Teymur,,5.0,9.0,155.0,73,Southpaw,1989-05-01
87f19d19f4cb73f8,Bibulatov Magomed,Chaborz,5.0,5.0,125.0,65,Orthodox,1988-08-22
f53c1f4ceeed8c08,Dustin Ortiz,,5.0,5.0,125.0,65,Orthodox,1988-12-25
6f242453c91a5af0,Dennis Bermudez,The Menace,5.0,6.0,155.0,66,Orthodox,1986-12-13
ef44e4ea9050f2ea,Te Edwards,,5.0,8.0,155.0,72,Orthodox,1990-09-11
b5b684eac99ae0a3,Chad Mendes,Money,5.0,6.0,145.0,66,Orthodox,1985-05-01
3ecd936bd8814108,Cat Zingano,Alpha,5.0,6.0,145.0,68,Southpaw,1982-07-01
72ffecf712673af1,Adam Milstead,The Prototype,6.0,3.0,205.0,76,Orthodox,1987-07-03
e51ee8ded927fc51,Chris de la Rocha,,6.0,3.0,250.0,80,Orthodox,1979-05-15
2fc7e9701642ca38,Matthew Lopez,,5.0,7.0,135.0,69,Southpaw,1987-01-21
c03a5022f8439f2a,Chad Laprise,The Disciple,5.0,10.0,170.0,71,Orthodox,1986-07-23
eef9b891edbd4604,Mark Hunt,Super Samoan,5.0,10.0,265.0,72,Orthodox,1974-03-23
acff437707625fc7,Yushin Okami,Thunder,6.0,2.0,170.0,75,Southpaw,1981-07-21
840d2c82ea68b9aa,Ben Nguyen,Ten,5.0,5.0,125.0,65,Switch,1988-08-03
ac5a7400da3a9a41,Elias Garcia,,5.0,5.0,125.0,67,Southpaw,1992-09-13
35faad160d346839,Mizuto Hirota,Pugnus,5.0,7.0,155.0,67,Orthodox,1981-05-05
803bebcfb6d6f506,Alex Gorgees,Hitman,6.0,2.0,155.0,74,Switch,1995-08-11
78863e4a28204a6b,Justin Frazier,The Grizzly Bear,6.0,0.0,265.0,75,Southpaw,1989-06-15
5ef0088c1b19beeb,Bryan Caraway,Kid Lightning,5.0,8.0,135.0,68,Orthodox,1984-08-04
34218661c44ed55d,Michel Batista,,6.0,3.0,260.0,,Orthodox,1984-04-20
18e8b7070228e728,Darrell Horcher,The Saint,5.0,10.0,155.0,70,Southpaw,1987-07-28
9b1e3fb4f8cbd5b7,Ricky Rainey,The Sniper,6.0,1.0,170.0,77,Switch,1983-06-29
d1528ac5675558b1,Rashad Coulter,Daywalker,5.0,11.0,205.0,76,Orthodox,1981-11-27
7c3c48cf54a2848e,Yuta Sasaki,Ulka,5.0,10.0,125.0,71,Southpaw,1989-10-07
065eb44700e641a4,Devin Powell,,6.0,0.0,155.0,73,Orthodox,1988-03-01
d4a31850a7457f1b,Amanda Cooper,ABC,5.0,3.0,115.0,64,Switch,1991-10-22
3956bdc8ab2e54b3,John Gunther,The Machine,5.0,9.0,155.0,72,Orthodox,1985-11-24
2fe9032955c2e013,Joseph Morales,,5.0,6.0,125.0,69,Switch,1994-08-22
b12fc8a41e82d3a2,Joby Sanchez,,5.0,6.0,135.0,68,Orthodox,1991-06-24
bb1a2cdad6ff34db,Jason Knight,The Kid,5.0,10.0,145.0,71,Orthodox,1992-07-14
efa1f6b42c86793c,Adam Wieczorek,Siwy,6.0,5.0,250.0,81,Orthodox,1992-02-05
02f2a9702ba3d167,Artem Lobov,The Russian Hammer,5.0,9.0,145.0,65,Southpaw,1986-08-11
a2b12c3f3d60ff69,Alex Garcia,The Dominican Nightmare,5.0,9.0,170.0,72,Orthodox,1987-07-14
51e86de150ee8be6,Thibault Gouti,GT,5.0,10.0,155.0,72,Orthodox,1987-02-27
7d96bc577e5178b2,Gray Maynard,,5.0,9.0,155.0,70,Orthodox,1979-05-09
4c7781da8c6cae93,Ryan LaFlare,,6.0,1.0,170.0,74,Southpaw,1983-10-01
e5bda12faabfc850,Luis Henrique,KLB,6.0,2.0,243.0,74,Orthodox,1993-08-21
cfb65863d5099327,Thales Leites,,6.0,1.0,185.0,78,Orthodox,1981-09-06
db1f2ed63b54b9a7,Hector Lombard,,5.0,9.0,185.0,71,Southpaw,1978-02-02
26b63bc5c0c1f65d,Alex Chambers,Astro Girl,5.0,3.0,115.0,63,Southpaw,1978-10-25
231cae8b77fbbcc1,Khalid Murtazaliev,,6.0,0.0,185.0,76,Orthodox,1993-07-15
5d7bdab5e03e3216,CB Dollaway,The Doberman,6.0,2.0,185.0,76,Orthodox,1983-08-10
633a45d131192ffe,Kajan Johnson,Ragin',5.0,11.0,155.0,75,Orthodox,1984-04-21
0a95c474e61a6c44,Adam Yandiev,Boroda,5.0,9.0,185.0,74,Orthodox,1988-08-07
99bcdf5eac39898f,Jordan Johnson,,6.0,2.0,205.0,79,Orthodox,1988-11-18
ba5e253af86db1a8,Terrion Ware,Flash,5.0,8.0,135.0,71,Orthodox,1986-03-31
3dd949593346dbc3,Craig White,The Thundercat,6.0,2.0,170.0,76,Orthodox,1990-07-01
546f8599a63c29da,Robert Sanchez,Littlefury,5.0,6.0,125.0,66,Orthodox,1986-03-05
81d9df19e255b8b6,Jarred Brooks,The Monkey God,5.0,3.0,125.0,62,Switch,1993-05-02
d81ac739417d7f53,Jake Ellenberger,The Juggernaut,5.0,9.0,170.0,71,Orthodox,1985-03-28
92437c6775b3f7d1,John Moraga,,5.0,6.0,125.0,66,Orthodox,1984-03-20
990bd63726a577f8,Tim Williams,The South Jersey Strangler,6.0,2.0,185.0,76,Orthodox,1986-07-03
2f95a3c6d58b2aad,Iuri Alcantara,Marajo,5.0,9.0,135.0,71,Southpaw,1980-08-04
6c7e25571490aa3b,George Sullivan,The Silencer,6.0,0.0,170.0,73,Orthodox,1981-03-13
27b164b0d1833df0,Kalindra Faria,,5.0,7.0,125.0,,Switch,1986-07-23
53ec9cb470e1a4ea,Jon Tuck,Super Saiyan,5.0,11.0,155.0,73,Orthodox,1984-08-28
8a304bfd6bf04a57,Demetrious Johnson,Mighty Mouse,5.0,3.0,125.0,66,Orthodox,1986-08-13
d2036f31c035e0d1,Jose Torres,Shorty,5.0,4.0,125.0,65,Orthodox,1992-08-02
b76c6268dc1d3c05,Danielle Taylor,Dynamite,5.0,0.0,115.0,60,Orthodox,1989-10-25
33a331684283900f,Eddie Alvarez,,5.0,9.0,155.0,69,Orthodox,1984-01-11
2aa49b3766a59bcd,Jordan Mein,Young Gun,6.0,0.0,170.0,73,Orthodox,1989-10-10
74d35fbc9c6a61bd,Alvaro Herrera Mendoza,Chango,6.0,0.0,155.0,74,Orthodox,1990-05-14
4bcb6eb12b4ad4aa,Vitor Miranda,Lex Luthor,6.0,1.0,185.0,77,Orthodox,1979-03-10
917a5cb9821df261,Jeremy Kimball,,6.0,0.0,205.0,72,Switch,1991-01-03
42a7e90605df3c8a,Damian Stasiak,Webster,5.0,5.0,135.0,70,Orthodox,1990-02-20
ed9d8ee3a4239b1c,Sage Northcutt,Super,6.0,0.0,170.0,71,Orthodox,1996-03-01
9fa568ad2bf2cb0b,Justin Scoggins,,5.0,7.0,125.0,66,Southpaw,1992-05-02
4690d47bf725fd98,Gokhan Saki,The Rebel,6.0,0.0,205.0,73,Orthodox,1983-10-19
882d62561063a927,Jamie Moyle,,5.0,1.0,115.0,65,Orthodox,1989-03-17
946db8a378903cc3,Joe Giannetti,,6.0,0.0,155.0,74,Southpaw,1995-07-05
683ea28a198936fe,Jay Cucciniello,,5.0,7.0,155.0,,Orthodox,1986-07-23
472f6f6e6d962f40,Barb Honchak,Little Warrior,5.0,4.0,125.0,65,Orthodox,1979-08-30
f75c5ca0d91b9115,Richie Smullen,,5.0,9.0,155.0,68,Orthodox,1991-08-17
523af801b3429015,Allan Zuniga,Tigre,5.0,7.0,155.0,70,Orthodox,1992-04-04
f5f6419c5f00abad,Tyler Diamond,,5.0,7.0,145.0,69,Orthodox,1991-03-18
0b8d512c79b4baf3,Matt Bessette,The Mangler,5.0,10.0,145.0,70,Orthodox,1984-12-28
5140122c3eecd307,Daichi Abe,,5.0,11.0,170.0,71,Orthodox,1991-11-27
71002dbc1743b9a7,Felipe Arantes,Sertanejo,5.0,8.0,135.0,73,Orthodox,1988-02-09
55ed59d541f8b90c,Rolando Dy,Dy Incredible,5.0,8.0,145.0,69,Orthodox,1990-08-11
4665f9f909cd7214,Shinsho Anzai,Animal,5.0,7.0,170.0,70,Orthodox,1985-12-01
d50382dc0565a9e1,Viviane Pereira,Sucuri,5.0,1.0,115.0,63,Orthodox,1993-08-28
199eb7cf6ae90294,Naoki Inoue,,5.0,9.0,125.0,71,Orthodox,1997-06-14
ec664422b22d9787,Jenel Lausa,,5.0,5.0,125.0,68,Orthodox,1988-08-01
8c020156779f7888,Melinda Fabian,,5.0,6.0,125.0,66,Orthodox,1987-06-25
a8c9d16fe2a14d72,CM Punk,,6.0,1.0,170.0,73,Orthodox,1978-10-26
ee779c43a8926d52,Rashad Evans,Suga,6.0,0.0,205.0,75,Orthodox,1979-09-25
bc656db347f31e19,Mike Santiago,,5.0,10.0,145.0,69,Orthodox,1989-07-28
75e5fec9f72910ef,Gleison Tibau,,5.0,10.0,155.0,71,Southpaw,1983-10-07
69f01b25dfabaf6b,Mads Burnell,,5.0,8.0,145.0,69,Orthodox,1994-03-06
bdcbb976816fd256,Daniel Kelly,,6.0,0.0,185.0,70,Southpaw,1977-10-31
34e552520a934063,Brad Scott,Bear,6.0,1.0,170.0,76,Orthodox,1989-06-24
09f579be4520394a,Diego Rivas,Pitbull,5.0,8.0,145.0,69,Orthodox,1991-11-11
01fcef7e3d051722,Henry Briones,Bure,5.0,8.0,135.0,69,Orthodox,1980-10-22
1b38a2b897f6209c,Felipe Silva,,6.0,0.0,155.0,77,Orthodox,1984-05-08
0ee783aa00e468f0,Vitor Belfort,The Phenom,6.0,0.0,185.0,74,Southpaw,1977-04-01
f7a7f7118d4b01b6,Lyoto Machida,The Dragon,6.0,1.0,185.0,74,Southpaw,1978-05-30
4b1d46a1b5c0fd11,Alberto Mina,Soldier of God,6.0,0.0,170.0,77,Orthodox,1982-05-02
984d15d5dc7bfcf9,James Bochnovic,,6.0,4.0,205.0,81,Orthodox,1989-02-13
9ccf8371fd80d45d,Luan Chagas,Tarzan,6.0,0.0,170.0,75,Orthodox,1993-06-17
39330403ad27c2bb,Patrick Williams,The Animal,5.0,8.0,135.0,73,Orthodox,1981-09-07
907e60fd13407e1e,Bec Rawlings,Rowdy,5.0,6.0,125.0,64,Orthodox,1989-02-11
e979c76341f19b22,Tom Duquesnoy,Fire Kid,5.0,7.0,135.0,68,Orthodox,1993-06-21
330bafba312face4,Oliver Enkamp,,6.0,0.0,170.0,77,Switch,1991-08-10
ad56b3f00ca38dfd,Mark Godbeer,The Hand Of,6.0,4.0,240.0,77,Orthodox,1983-11-22
85ff1b9471d35238,Dmitry Sosnovskiy,Wicked Machine,6.0,3.0,240.0,77,Orthodox,1989-07-06
f5990c11974d8e9c,Mike Pyle,Quicksand,6.0,0.0,170.0,74,Orthodox,1975-09-18
f50d95223751e6ca,Russell Doane,,5.0,7.0,135.0,70,Orthodox,1986-08-13
544d7460b3e44393,Albert Morales,The Warrior,5.0,9.0,135.0,72,Orthodox,1991-05-25
1999ffb5cebc314f,Brian Camozzi,Mantis,6.0,2.0,170.0,78,Orthodox,1991-06-24
6da99156486ed6c2,Joshua Burkman,The People's Warrior,5.0,10.0,170.0,72,Orthodox,1980-04-10
9be6020024133293,Cyril Asker,Silverback,6.0,0.0,247.0,74,Orthodox,1985-12-24
d024ed963e8bf7ea,Damien Brown,Beatdown,5.0,10.0,155.0,68,Orthodox,1984-12-25
826475cc758e60e6,Rob Wilkinson,Razor,6.0,3.0,185.0,80,Orthodox,1992-02-22
68f6e96c5fa6e044,Jeremy Kennedy,JBC,5.0,11.0,145.0,71,Orthodox,1992-09-16
cc900af167fbedfd,Timothy Johnson,,6.0,3.0,265.0,77,Southpaw,1985-03-13
2fee10d5cf86bfca,Maia Stevenson,,5.0,4.0,115.0,62,Orthodox,1982-03-19
a4e85a58fbce64b2,Joe Soto,One Bad Mofo,5.0,6.0,135.0,65,Orthodox,1987-03-22
fa37628269132d1a,Godofredo Pepey,,5.0,7.0,145.0,73,Orthodox,1987-07-02
75a6a390fd5dca46,Juliana Lima,Ju Thai,5.0,5.0,115.0,65,Orthodox,1982-03-15
b69f24c500d783e7,Francimar Barroso,Bodao,6.0,1.0,205.0,75,Orthodox,1980-02-28
71f048adbfed5b49,Sabah Homasi,,6.0,0.0,170.0,72,Orthodox,1988-10-19
8a56ea383fd26e52,Galore Bofando,,5.0,11.0,170.0,72,Switch,1982-05-22
e14b5aa06eea9653,Abel Trujillo,Killa,5.0,8.0,155.0,70,Orthodox,1983-09-18
04b39f4e8eb59d7c,Oluwale Bamgbose,Holy War Angel,5.0,11.0,185.0,78,Switch,1987-08-04
5866fc86183a9fb8,Erick Silva,,6.0,0.0,170.0,74,Orthodox,1984-06-21
2a4200ead401a9ce,Carls John De Tomas,,5.0,5.0,125.0,71,Southpaw,1996-08-28
fae67903c4fe636b,Antonio Braga Neto,,6.0,3.0,185.0,77,Orthodox,1987-10-29
bd878a638e0e3be3,Angela Magana,Your Majesty,5.0,1.0,115.0,65,Orthodox,1983-08-02
404ecb2700844072,DeAnna Bennett,The Argentine Assassin,5.0,4.0,125.0,68,Orthodox,1984-11-18
c7be22a47a58365a,Christina Marks,,5.0,7.0,125.0,69,Orthodox,1985-11-08
b59037262c8fe060,Ryan Janes,,6.0,3.0,185.0,76,Orthodox,1981-08-22
2db0c114414d4f06,Karine Gevorgyan,The Princess,5.0,4.0,125.0,63,,1989-03-09
b96939f2b8d88e82,Ariel Beck,,5.0,6.0,125.0,66,Southpaw,1990-09-16
2b93ebd9f5417ad2,Michael Bisping,The Count,6.0,1.0,185.0,75,Orthodox,1979-02-28
dd12382f28296f7b,Wang Guan,The Dongbei Tiger,5.0,9.0,145.0,71,Orthodox,1986-03-14
7dfb56f24fe5ddea,Bobby Nash,,6.0,0.0,170.0,74,Orthodox,1990-03-26
05b43e0ead3df345,Kailin Curran,,5.0,4.0,115.0,65,Orthodox,1991-04-11
efd2b3e9bb7965a4,Bharat Kandare,Daring,5.0,7.0,135.0,72,Orthodox,1987-06-20
fcce75a25c14a804,Bojan Velickovic,Serbian Steel,6.0,0.0,170.0,76,Southpaw,1988-12-18
e9bc5748e6a76bb6,Ashkan Mokhtarian,The Assassin,5.0,6.0,125.0,67,Southpaw,1985-09-15
b6e6c3b1dcaae0a1,Will Brooks,Ill,5.0,10.0,155.0,72,Orthodox,1986-10-08
c727c7d31c50c4cf,Anthony Hamilton,Freight Train,6.0,5.0,260.0,76,Orthodox,1980-04-14
a8e6a69796280f17,Nate Marquardt,The Great,6.0,0.0,185.0,74,Orthodox,1979-04-20
5e84a859c6a82288,Michel Quinones,El Capo,5.0,10.0,155.0,73,Orthodox,1984-12-22
d761b3766e38c5db,Marcel Fortuna,,6.0,1.0,205.0,74,Orthodox,1985-10-22
6506c1d34da9c013,Georges St-Pierre,Rush,5.0,11.0,185.0,76,Orthodox,1981-05-19
0941df56f6ac954b,Johny Hendricks,Bigg Rigg,5.0,9.0,185.0,69,Southpaw,1983-09-12
